attachments/0/style_list/0,attachments/0/style_list/1,attachments/0/style_list/2,attachments/0/style_list/3,attachments/0/style_list/4,commentUrl,commentsCount,date,facebookId,facebookUrl,feedbackId,id,likesCount,postTitle,profileId,profileName,profilePicture,profileUrl,text,English Coversion,NameDetection
,,,,,https://www.facebook.com/UMLprezKPSharmaOli/videos/995893648141105?comment_id=374190428377043,,2023-12-01T04:15:17.000Z,904337701051932,https://www.facebook.com/UMLprezKPSharmaOli/videos/995893648141105,ZmVlZGJhY2s6OTA0MzM3NzAxMDUxOTMyXzM3NDE5MDQyODM3NzA0Mw==,Y29tbWVudDo5MDQzMzc3MDEwNTE5MzJfMzc0MTkwNDI4Mzc3MDQz,11,"सुन्दर डडेलधुरा !!
मेरा मित्र शेरबहादुर देउवाको गृहजिल्ला । यहाँ आएपछि उहाँलाई कल गरौं भन्ने लाग्यो। उहाँले आफू काठमाडौंमा भए पनि डडेल्धुरामा स्वागत छ...",100090396032918,Shivraj Rimal,https://scontent-lhr6-2.xx.fbcdn.net/v/t39.30808-1/434666864_376839238672608_442128424531408330_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=daLG7FdqnQcQ7kNvgGndg1V&_nc_ht=scontent-lhr6-2.xx&oh=00_AfByzwdPwoGudAAL1u5blLln17vz5Lxl9j1QpeFRPnZP2w&oe=663BA2DC,https://www.facebook.com/people/Shivraj-Rimal/100090396032918/,धन्यावाद के पि अंकल सुदुरपश्चिम मा भ्रमण गर्न अाउनु भएको मा   बरु अरु  v v i p हरु लाई पनि सुदुरपश्चिम पर्यटकिय स्थल बनाउनु पर्छ भन्नु होला है,Shivraj Rimal,1
,,,,,https://www.facebook.com/UMLprezKPSharmaOli/videos/995893648141105?comment_id=1482376095663755,1.0,2023-12-01T03:14:31.000Z,904337701051932,https://www.facebook.com/UMLprezKPSharmaOli/videos/995893648141105,ZmVlZGJhY2s6OTA0MzM3NzAxMDUxOTMyXzE0ODIzNzYwOTU2NjM3NTU=,Y29tbWVudDo5MDQzMzc3MDEwNTE5MzJfMTQ4MjM3NjA5NTY2Mzc1NQ==,44,"सुन्दर डडेलधुरा !!
मेरा मित्र शेरबहादुर देउवाको गृहजिल्ला । यहाँ आएपछि उहाँलाई कल गरौं भन्ने लाग्यो। उहाँले आफू काठमाडौंमा भए पनि डडेल्धुरामा स्वागत छ...",100077910518730,दयावान् पुरुस राजाबादि,https://scontent-lhr6-2.xx.fbcdn.net/v/t39.30808-1/428615978_427436583196689_2870099718598867136_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=u9LEol1qmcEQ7kNvgF2M5Fl&_nc_ht=scontent-lhr6-2.xx&oh=00_AfBWEtPTxvp9AnC6C09CQJlrLhYym6CFL_EErUtHSXAkug&oe=663B8494,https://www.facebook.com/Pusparaaj2022,यसो तरुनि हरु मिलाई दिनु हुन्छ कि भनेर कल गर्या हु,दयावान् पुरुस राजाबादि,Unknown
,,,,,https://www.facebook.com/UMLprezKPSharmaOli/videos/995893648141105?comment_id=227448417037433,5.0,2023-12-01T02:36:30.000Z,904337701051932,https://www.facebook.com/UMLprezKPSharmaOli/videos/995893648141105,ZmVlZGJhY2s6OTA0MzM3NzAxMDUxOTMyXzIyNzQ0ODQxNzAzNzQzMw==,Y29tbWVudDo5MDQzMzc3MDEwNTE5MzJfMjI3NDQ4NDE3MDM3NDMz,71,"सुन्दर डडेलधुरा !!
मेरा मित्र शेरबहादुर देउवाको गृहजिल्ला । यहाँ आएपछि उहाँलाई कल गरौं भन्ने लाग्यो। उहाँले आफू काठमाडौंमा भए पनि डडेल्धुरामा स्वागत छ...",100002000415273,Karmendra Yonghang,https://scontent-lhr6-1.xx.fbcdn.net/v/t39.30808-1/437727685_7498566743553265_8787396572437899267_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=4VVuqkwHrlEQ7kNvgGL1pI2&_nc_ht=scontent-lhr6-1.xx&oh=00_AfB0GHXmcu1Gma3nD2FirKzkRod45EXgac1s-TslMmSl2A&oe=663B92CA,,माथि माथिको कुरा मिलिहाल्छ नमिल्ने भनेको त तलका झोलाहरु को मात्र त हो😂😂,Karmendra Yonghang,1
,,,,,https://www.facebook.com/UMLprezKPSharmaOli/videos/995893648141105?comment_id=265813696484188,1.0,2023-12-01T05:41:56.000Z,904337701051932,https://www.facebook.com/UMLprezKPSharmaOli/videos/995893648141105,ZmVlZGJhY2s6OTA0MzM3NzAxMDUxOTMyXzI2NTgxMzY5NjQ4NDE4OA==,Y29tbWVudDo5MDQzMzc3MDEwNTE5MzJfMjY1ODEzNjk2NDg0MTg4,52,"सुन्दर डडेलधुरा !!
मेरा मित्र शेरबहादुर देउवाको गृहजिल्ला । यहाँ आएपछि उहाँलाई कल गरौं भन्ने लाग्यो। उहाँले आफू काठमाडौंमा भए पनि डडेल्धुरामा स्वागत छ...",100002975834722,रामनाथ खनाल,https://scontent-lhr6-2.xx.fbcdn.net/v/t39.30808-1/395425958_6545313738911089_627934051466257552_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=rWSdT_KCLqcQ7kNvgESx6PC&_nc_ht=scontent-lhr6-2.xx&oh=00_AfAsFCLlt1eYnVLyT54hQkvELSHnwZSOw9p9H3_KOVCLcg&oe=663B83F6,https://www.facebook.com/ram.khanal.393,यसै गरेर आछाम पुगेर भिम रावललाई कल गर्नु होला हजुर ।,Ramnath Khanal,1
,,,,,https://www.facebook.com/UMLprezKPSharmaOli/videos/995893648141105?comment_id=1472280977059199,2.0,2023-12-01T02:40:50.000Z,904337701051932,https://www.facebook.com/UMLprezKPSharmaOli/videos/995893648141105,ZmVlZGJhY2s6OTA0MzM3NzAxMDUxOTMyXzE0NzIyODA5NzcwNTkxOTk=,Y29tbWVudDo5MDQzMzc3MDEwNTE5MzJfMTQ3MjI4MDk3NzA1OTE5OQ==,32,"सुन्दर डडेलधुरा !!
मेरा मित्र शेरबहादुर देउवाको गृहजिल्ला । यहाँ आएपछि उहाँलाई कल गरौं भन्ने लाग्यो। उहाँले आफू काठमाडौंमा भए पनि डडेल्धुरामा स्वागत छ...",100037065579346,Deepak Bikram Shah,https://scontent-lhr6-2.xx.fbcdn.net/v/t39.30808-1/437557968_1127870621791780_1053117592070846932_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=-Y3bfxbu1m8Q7kNvgFtGaus&_nc_ht=scontent-lhr6-2.xx&oh=00_AfDineEXIkJw_pr5tmumQK4M449WUjX-_rQ5c0VhPPJLJg&oe=663B8210,https://www.facebook.com/deepak.shahirashtrawadi,अब यो जय नेपाल भन्ने शब्द ट्रोल बन्ने भो केपी ओली काग्रेस प्रवेश गरे छन् डडेल्धुरा गयर हैट,Deepak Bikram Shah,1
,,,,,https://www.facebook.com/UMLprezKPSharmaOli/videos/995893648141105?comment_id=1085061372628081,1.0,2023-12-01T02:37:05.000Z,904337701051932,https://www.facebook.com/UMLprezKPSharmaOli/videos/995893648141105,ZmVlZGJhY2s6OTA0MzM3NzAxMDUxOTMyXzEwODUwNjEzNzI2MjgwODE=,Y29tbWVudDo5MDQzMzc3MDEwNTE5MzJfMTA4NTA2MTM3MjYyODA4MQ==,23,"सुन्दर डडेलधुरा !!
मेरा मित्र शेरबहादुर देउवाको गृहजिल्ला । यहाँ आएपछि उहाँलाई कल गरौं भन्ने लाग्यो। उहाँले आफू काठमाडौंमा भए पनि डडेल्धुरामा स्वागत छ...",100000147302042,बिनोद खतिवडा,https://scontent-lhr6-1.xx.fbcdn.net/v/t39.30808-1/437951168_8197187206962775_6488757047196434281_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=y079G8npz-0Q7kNvgGRJGjY&_nc_oc=AdjX9N6xUq95CtszTVAWTKctZbhCvnVX4c8OiANuU7kHuVFI62d6uJBUlTpqaIPhQuk&_nc_ht=scontent-lhr6-1.xx&oh=00_AfA9dHjW9HSzmI9wHUsuOnMvGr33y6s-8O_-nE6STgmyJw&oe=663B82DC,https://www.facebook.com/binodkta,"यता धेरै नै राम्रो छ हजुर चाहि उतै बसिबक्सियोस, यता फर्केर पनि न आईस्योस है, अझ राम्रो हुन्छ 🤔",बिनोद खतिवडा,Unknown
,,,,,https://www.facebook.com/UMLprezKPSharmaOli/videos/995893648141105?comment_id=880215930085298,5.0,2023-12-01T03:05:31.000Z,904337701051932,https://www.facebook.com/UMLprezKPSharmaOli/videos/995893648141105,ZmVlZGJhY2s6OTA0MzM3NzAxMDUxOTMyXzg4MDIxNTkzMDA4NTI5OA==,Y29tbWVudDo5MDQzMzc3MDEwNTE5MzJfODgwMjE1OTMwMDg1Mjk4,11,"सुन्दर डडेलधुरा !!
मेरा मित्र शेरबहादुर देउवाको गृहजिल्ला । यहाँ आएपछि उहाँलाई कल गरौं भन्ने लाग्यो। उहाँले आफू काठमाडौंमा भए पनि डडेल्धुरामा स्वागत छ...",100001908532819,Kalpit Ghimire,https://scontent-lhr6-2.xx.fbcdn.net/v/t39.30808-1/438088708_25313336134979989_560236973065766725_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=9OxnDhbxY90Q7kNvgFN74Vu&_nc_ht=scontent-lhr6-2.xx&oh=00_AfC6LzpG0LkI2DSyT9DGziI59hPVem-VXk5Ew6brZHq6vg&oe=663B84DC,https://www.facebook.com/kalpitghimire48,यस्तै हातेमालो गरेर देस बिकास गरौ न बा,Kalpit Ghimire,1
,,,,,https://www.facebook.com/UMLprezKPSharmaOli/videos/995893648141105?comment_id=884332943070910,2.0,2023-12-01T05:21:46.000Z,904337701051932,https://www.facebook.com/UMLprezKPSharmaOli/videos/995893648141105,ZmVlZGJhY2s6OTA0MzM3NzAxMDUxOTMyXzg4NDMzMjk0MzA3MDkxMA==,Y29tbWVudDo5MDQzMzc3MDEwNTE5MzJfODg0MzMyOTQzMDcwOTEw,26,"सुन्दर डडेलधुरा !!
मेरा मित्र शेरबहादुर देउवाको गृहजिल्ला । यहाँ आएपछि उहाँलाई कल गरौं भन्ने लाग्यो। उहाँले आफू काठमाडौंमा भए पनि डडेल्धुरामा स्वागत छ...",100063615150383,Tika Bhandari,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-1/298763884_489869873143514_2489176018515194592_n.jpg?stp=c3.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=-Eu-eNUofq0Q7kNvgFJwZ7k&_nc_ht=scontent-lhr8-1.xx&oh=00_AfDyUHkCRdG8iePhCOFsADGNwgKrErVUVzCje5ck2Ns00g&oe=663BA218,https://www.facebook.com/TikaBhandariComposer,कति राम्रो राजनीति संस्कार ...शुभकामना ।🌹,Tika Bhandari,1
,,,,,https://www.facebook.com/UMLprezKPSharmaOli/videos/995893648141105?comment_id=370661255484167,1.0,2023-12-01T02:36:25.000Z,904337701051932,https://www.facebook.com/UMLprezKPSharmaOli/videos/995893648141105,ZmVlZGJhY2s6OTA0MzM3NzAxMDUxOTMyXzM3MDY2MTI1NTQ4NDE2Nw==,Y29tbWVudDo5MDQzMzc3MDEwNTE5MzJfMzcwNjYxMjU1NDg0MTY3,19,"सुन्दर डडेलधुरा !!
मेरा मित्र शेरबहादुर देउवाको गृहजिल्ला । यहाँ आएपछि उहाँलाई कल गरौं भन्ने लाग्यो। उहाँले आफू काठमाडौंमा भए पनि डडेल्धुरामा स्वागत छ...",100002337247025,TR Subedi,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-1/323347748_472833298381991_6208707993902282002_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ZyioY33VMEsQ7kNvgG91gkr&_nc_ht=scontent-lhr8-2.xx&oh=00_AfCEMd9mMQJst55gX0R1UWRj0HoaxrrNV-DWmf9Izi5lZw&oe=663B948B,https://www.facebook.com/tikaram.subedi.52,अनेक जानेका हाम्रा राट्रीय बा!!,TR Subedi,Unknown
,,,,,https://www.facebook.com/UMLprezKPSharmaOli/videos/995893648141105?comment_id=729348078656645,1.0,2023-12-01T02:41:42.000Z,904337701051932,https://www.facebook.com/UMLprezKPSharmaOli/videos/995893648141105,ZmVlZGJhY2s6OTA0MzM3NzAxMDUxOTMyXzcyOTM0ODA3ODY1NjY0NQ==,Y29tbWVudDo5MDQzMzc3MDEwNTE5MzJfNzI5MzQ4MDc4NjU2NjQ1,85,"सुन्दर डडेलधुरा !!
मेरा मित्र शेरबहादुर देउवाको गृहजिल्ला । यहाँ आएपछि उहाँलाई कल गरौं भन्ने लाग्यो। उहाँले आफू काठमाडौंमा भए पनि डडेल्धुरामा स्वागत छ...",100011737693127,Kalam Chalaune,https://scontent-lhr6-2.xx.fbcdn.net/v/t39.30808-1/283111904_1579526345781940_3078728073612842250_n.jpg?stp=c0.6.32.32a_cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=n04MK1OkoZkQ7kNvgF25m0S&_nc_ht=scontent-lhr6-2.xx&oh=00_AfCmf9zMHVcCWf4PsruSWDYRj7gNfPZKYGsgjWZJ_2FG4Q&oe=663B98E9,https://www.facebook.com/kalam.chalaune,खै एक कल भिम रावललाइ पनि गरौं त,Kalam Chalaune,0
